vendor_id	pickup_datetime	dropoff_datetime	pickup_longitude	pickup_latitude	dropoff_longitude	dropoff_latitude	trip_duration	distance	id	HourType	Partition	$L-trip_duration
2	4/15/16 14:54	4/15/16 15:11	-73.977	40.739	-73.957	40.762	1043	1.889	id1790563	14	1_Training	899.246
1	1/4/16 12:54	1/4/16 13:05	-73.989	40.749	-73.97	40.758	672	1.193	id2222505	12	1_Training	590.859
1	6/6/16 19:07	6/6/16 19:33	-73.993	40.768	-73.987	40.732	1539	2.496	id2020796	19	1_Training	1348.948
2	3/26/16 22:52	3/26/16 23:22	-73.948	40.809	-74.001	40.734	1790	5.905	id0617803	22	2_Testing	1425.371
2	4/20/16 20:51	4/20/16 21:07	-73.98	40.755	-73.951	40.785	987	2.557	id3840490	20	1_Training	837.206
1	3/2/16 19:44	3/2/16 19:49	-73.968	40.755	-73.979	40.745	356	0.905	id3046732	19	1_Training	294.876
2	3/6/16 13:48	3/6/16 13:51	-73.97	40.789	-73.971	40.784	174	0.321	id3054145	13	1_Training	183.489
2	5/25/16 18:32	5/25/16 18:56	-73.988	40.743	-73.952	40.784	1444	3.366	id3934657	18	2_Testing	1218.753
2	2/11/16 7:08	2/11/16 7:14	-73.959	40.774	-73.971	40.756	382	1.405	id2878629	7	1_Training	348.327
2	3/5/16 11:58	3/5/16 12:16	-74.015	40.713	-73.958	40.717	1073	2.979	id0817502	11	1_Training	923.905
1	5/20/16 1:26	5/20/16 1:44	-73.985	40.727	-73.943	40.705	1081	2.715	id3821214	1	1_Training	936.536
2	3/13/16 14:47	3/13/16 14:59	-73.936	40.804	-73.921	40.867	733	4.446	id1814938	14	1_Training	574.187
2	4/8/16 14:31	4/8/16 14:35	-73.973	40.755	-73.977	40.75	268	0.433	id3637963	14	1_Training	239.97
1	6/22/16 11:00	6/22/16 11:10	-73.956	40.768	-73.981	40.773	588	1.341	id3821229	11	1_Training	545.258
1	1/15/16 8:37	1/15/16 8:55	-73.958	40.766	-74.015	40.709	1072	4.945	id0244564	8	1_Training	878.011
2	3/27/16 3:56	3/27/16 3:58	-73.981	40.738	-73.979	40.728	166	0.657	id0502996	3	2_Testing	133.196
2	5/11/16 13:01	5/11/16 13:20	-73.991	40.751	-73.969	40.767	1157	1.666	id1013491	13	2_Testing	998.524
2	4/12/16 15:46	4/12/16 16:00	-73.986	40.735	-73.962	40.759	868	2.04	id1440472	15	1_Training	743.528
2	4/10/16 12:57	4/10/16 13:07	-73.972	40.746	-73.959	40.773	599	2.037	id2526213	12	1_Training	539.194
1	1/18/16 12:26	1/18/16 12:29	-73.971	40.752	-73.976	40.754	170	0.326	id0387355	12	1_Training	178.631
1	5/7/16 2:39	5/7/16 2:52	-73.971	40.763	-73.995	40.744	760	1.793	id1315590	2	2_Testing	683.656
2	5/8/16 18:59	5/8/16 19:17	-73.863	40.769	-73.766	40.713	1101	6.378	id0338339	18	2_Testing	718.151
1	3/5/16 15:00	3/5/16 15:37	-73.999	40.732	-74.183	40.688	2221	10.118	id3210321	15	2_Testing	1430.535
2	1/10/16 13:07	1/10/16 13:14	-73.972	40.782	-73.95	40.772	452	1.352	id3357688	13	1_Training	395.867
2	3/12/16 13:23	3/12/16 13:28	-73.956	40.782	-73.955	40.789	301	0.463	id3072376	13	1_Training	285.082
2	6/8/16 16:23	6/8/16 16:40	-73.864	40.77	-73.901	40.746	992	2.557	id1978829	16	1_Training	888.13
2	4/24/16 13:14	4/24/16 13:27	-73.979	40.737	-73.999	40.732	743	1.123	id0364442	13	2_Testing	696.129
2	2/19/16 18:24	2/19/16 18:39	-73.973	40.796	-73.986	40.767	945	2.095	id1764316	18	1_Training	798.902
1	2/12/16 9:05	2/12/16 10:35	-73.886	40.767	-74.084	40.764	5396	10.337	id3183000	9	2_Testing	4044.709
1	6/14/16 7:48	6/14/16 7:55	-73.989	40.757	-73.992	40.75	371	0.538	id1332083	7	1_Training	387.684
2	2/24/16 23:20	2/24/16 23:35	-73.983	40.75	-73.976	40.788	895	2.679	id1110548	23	2_Testing	797.358
1	4/3/16 3:05	4/3/16 4:04	-74.007	40.74	-73.931	40.707	3550	4.576	id1765549	3	2_Testing	2927.998
1	4/21/16 23:22	4/21/16 23:42	-74.017	40.705	-73.994	40.722	1180	1.7	id1428123	23	1_Training	1056.616
1	2/11/16 20:16	2/11/16 20:27	-73.976	40.761	-73.959	40.769	666	1.035	id0628112	20	1_Training	590.459
1	5/9/16 16:24	5/9/16 17:29	-73.979	40.746	-73.79	40.647	3893	12.022	id3861834	16	1_Training	2446.186
1	5/18/16 15:15	5/18/16 15:23	-73.962	40.779	-73.961	40.773	502	0.479	id2627494	15	2_Testing	432.197
2	5/31/16 9:29	5/31/16 9:54	-73.978	40.73	-73.973	40.764	1468	2.411	id3090707	9	1_Training	1298.12
2	1/17/16 0:20	1/17/16 0:50	-73.94	40.841	-74	40.729	1805	8.344	id0403722	0	2_Testing	1218.773
1	4/24/16 21:26	4/24/16 21:37	-73.984	40.761	-73.983	40.74	609	1.459	id3107245	21	2_Testing	595.473
1	2/22/16 8:41	2/22/16 8:50	-74.003	40.731	-74.008	40.739	502	0.597	id1621787	8	1_Training	498.372
2	4/2/16 9:10	4/2/16 9:24	-73.979	40.787	-73.977	40.756	793	2.206	id1738252	9	2_Testing	746.85
2	1/17/16 10:51	1/17/16 10:58	-73.959	40.768	-73.978	40.741	411	2.062	id2414501	10	2_Testing	399.366
2	5/19/16 0:33	5/19/16 0:48	-73.986	40.748	-73.995	40.718	912	2.119	id0042360	0	1_Training	781.989
2	6/19/16 9:58	6/19/16 10:09	-73.985	40.724	-74.015	40.709	640	1.916	id0525270	9	2_Testing	608.564
1	6/22/16 7:11	6/22/16 7:30	-73.994	40.751	-73.958	40.785	1147	3.026	id1886294	7	2_Testing	987.872
1	4/27/16 20:22	4/27/16 20:53	-73.978	40.763	-73.994	40.703	1890	4.193	id3085421	20	1_Training	1550.308
1	1/19/16 14:55	1/19/16 15:03	-73.978	40.754	-73.979	40.765	487	0.753	id2722913	14	1_Training	449.138
1	1/21/16 21:52	1/21/16 22:15	-73.989	40.732	-73.948	40.781	1383	4.053	id2800959	21	2_Testing	1152.898
2	2/4/16 12:57	2/4/16 13:08	-73.994	40.751	-73.983	40.76	612	0.86	id3699030	12	1_Training	590.225
2	4/2/16 1:15	4/2/16 1:24	-73.974	40.756	-73.965	40.759	535	0.511	id3108566	1	1_Training	486.714
2	4/2/16 21:38	4/2/16 21:51	-73.995	40.735	-74.008	40.713	817	1.65	id2112020	21	1_Training	700.175
2	3/12/16 17:38	3/12/16 17:49	-73.977	40.765	-73.952	40.791	612	2.239	id3050173	17	1_Training	593.687
2	3/30/16 9:50	3/30/16 10:03	-74.006	40.733	-73.997	40.748	742	1.141	id1757014	9	1_Training	702.456
2	2/26/16 2:34	2/26/16 2:44	-73.992	40.727	-73.988	40.748	571	1.488	id1899759	2	1_Training	537.369
1	1/14/16 17:53	1/14/16 18:00	-73.951	40.782	-73.936	40.797	458	1.274	id3434668	17	2_Testing	393.069
2	5/8/16 14:51	5/8/16 14:57	-73.958	40.78	-73.975	40.788	363	1.047	id1326714	14	2_Testing	351.958
1	5/19/16 8:56	5/19/16 9:11	-73.961	40.769	-73.984	40.776	887	1.262	id3853314	8	2_Testing	799.432
2	1/15/16 22:41	1/15/16 22:56	-73.985	40.76	-73.981	40.78	873	1.411	id0755372	22	2_Testing	799.846
2	2/29/16 9:07	2/29/16 9:27	-74.006	40.738	-74.017	40.705	1207	2.384	id0859741	9	1_Training	1053.256
2	5/2/16 10:14	5/2/16 10:33	-73.992	40.75	-74.01	40.704	1094	3.341	id1186503	10	2_Testing	963.661
1	2/3/16 22:28	2/3/16 22:36	-73.983	40.742	-74.001	40.752	487	1.157	id2483694	22	1_Training	450.177
2	1/1/16 13:31	1/1/16 13:57	-73.993	40.731	-73.975	40.735	1571	1.019	id0077735	13	1_Training	1347.399
1	5/21/16 12:07	5/21/16 12:17	-73.989	40.774	-73.995	40.75	637	1.682	id2052537	12	2_Testing	548.11
1	4/17/16 16:10	4/17/16 16:21	-73.99	40.776	-73.98	40.765	654	0.955	id0124498	16	1_Training	594.012
1	3/26/16 22:33	3/26/16 22:40	-73.993	40.738	-73.992	40.748	460	0.692	id1781065	22	1_Training	391.32
1	3/20/16 2:29	3/20/16 2:36	-73.938	40.696	-73.929	40.683	389	0.969	id0522254	2	2_Testing	397.763
2	5/11/16 18:19	5/11/16 18:44	-73.983	40.75	-74.004	40.706	1536	3.23	id1228502	18	1_Training	1278.821
1	2/3/16 18:02	2/3/16 18:16	-73.968	40.787	-73.947	40.784	847	1.117	id2586889	18	2_Testing	735.225
2	4/7/16 21:04	4/7/16 21:19	-74.008	40.74	-73.978	40.752	893	1.739	id1620012	21	1_Training	796.806
2	1/12/16 12:28	1/12/16 12:38	-73.968	40.792	-73.954	40.78	592	1.132	id2116518	12	2_Testing	538.879
1	4/27/16 18:50	4/27/16 19:02	-73.957	40.775	-73.972	40.751	717	1.843	id1285400	18	1_Training	642.068
2	4/7/16 10:04	4/7/16 10:16	-73.952	40.787	-73.955	40.769	707	1.241	id1634191	10	1_Training	660.036
1	1/26/16 1:12	1/26/16 1:17	-73.961	40.807	-73.949	40.824	301	1.349	id3496533	1	1_Training	301.038
2	1/16/16 20:36	1/16/16 20:54	-74.009	40.714	-73.983	40.773	1068	4.32	id2382654	20	2_Testing	904.008
2	6/4/16 15:18	6/4/16 15:25	-73.988	40.751	-73.983	40.751	432	0.272	id1929174	15	1_Training	382.822
1	6/9/16 13:00	6/9/16 13:27	-73.989	40.749	-74.006	40.719	1623	2.262	id2647060	13	2_Testing	1396.807
1	2/9/16 5:35	2/9/16 5:53	-73.955	40.746	-74.013	40.716	1080	3.7	id1352409	5	1_Training	903.748
1	6/9/16 16:22	6/9/16 16:26	-73.972	40.746	-73.972	40.749	276	0.181	id1851384	16	1_Training	228.512
2	3/16/16 9:14	3/16/16 9:54	-73.871	40.774	-73.918	40.638	2438	9.689	id3047533	9	1_Training	1521.651
1	1/15/16 9:41	1/15/16 9:49	-73.946	40.813	-73.949	40.793	474	1.336	id3856110	9	2_Testing	443.99
2	6/30/16 15:26	6/30/16 15:40	-73.995	40.745	-74.009	40.714	846	2.202	id2789897	15	2_Testing	752.928
2	3/9/16 21:42	3/9/16 21:49	-73.992	40.739	-74.003	40.731	418	0.783	id3008683	21	1_Training	394.176
2	5/16/16 14:27	5/16/16 14:52	-73.996	40.748	-73.992	40.747	1521	0.231	id3897938	14	1_Training	1295.334
2	1/31/16 14:12	1/31/16 14:16	-74.004	40.722	-74.003	40.728	253	0.371	id0812842	14	2_Testing	248.959
2	6/20/16 12:03	6/20/16 12:14	-73.94	40.806	-73.94	40.826	645	1.405	id3085149	12	1_Training	588.253
1	4/15/16 19:49	4/15/16 20:08	-73.988	40.764	-74.01	40.718	1116	3.384	id3112281	19	1_Training	984.037
2	2/9/16 1:04	2/9/16 1:09	-73.997	40.715	-73.989	40.728	317	0.996	id2685610	1	1_Training	293.826
2	6/15/16 21:17	6/15/16 21:42	-73.995	40.726	-73.944	40.819	1470	6.93	id3037052	21	2_Testing	1085.031
1	1/11/16 20:27	1/11/16 20:45	-74.002	40.726	-73.966	40.762	1091	3.124	id1745274	20	2_Testing	933.868
2	3/3/16 15:18	3/3/16 15:48	-73.984	40.738	-73.87	40.773	1778	6.407	id2053630	15	1_Training	1348.143
1	1/8/16 8:34	1/8/16 8:50	-73.961	40.764	-73.973	40.744	983	1.557	id0144400	8	1_Training	844.794
1	3/11/16 5:23	3/11/16 5:26	-73.985	40.743	-73.994	40.743	196	0.484	id0073003	5	2_Testing	172.172
2	4/2/16 22:23	4/2/16 22:27	-73.956	40.779	-73.971	40.786	234	0.93	id1983612	22	1_Training	242.203
1	3/1/16 22:03	3/1/16 22:27	-73.982	40.728	-73.914	40.689	1456	4.51	id1805653	22	1_Training	1166.447
1	5/25/16 19:22	5/25/16 19:26	-74	40.733	-73.993	40.737	239	0.428	id3543461	19	1_Training	240.276
2	1/9/16 6:28	1/9/16 6:47	-74.004	40.708	-73.917	40.835	1151	9.882	id1772315	6	1_Training	496.643
2	1/13/16 19:01	1/13/16 19:10	-74.008	40.741	-74.001	40.732	525	0.699	id2089832	19	2_Testing	496.93
2	5/2/16 14:40	5/2/16 15:11	-73.99	40.737	-73.963	40.72	1856	1.865	id3434465	14	2_Testing	1598.726
2	1/19/16 9:04	1/19/16 9:14	-73.953	40.786	-73.954	40.782	597	0.268	id3014846	9	1_Training	526.584
2	6/6/16 15:52	6/6/16 15:56	-73.988	40.754	-73.989	40.747	242	0.512	id3067078	15	2_Testing	238.646
2	2/13/16 22:20	2/13/16 22:29	-73.958	40.811	-73.977	40.785	535	2.06	id1328129	22	1_Training	503.214
2	6/1/16 13:50	6/1/16 14:25	-73.969	40.799	-73.865	40.77	2114	5.788	id0193521	13	2_Testing	1669.282
2	6/20/16 19:21	6/20/16 19:41	-73.863	40.77	-73.968	40.793	1211	5.686	id0753097	19	2_Testing	938.389
1	4/20/16 14:22	4/20/16 14:28	-73.989	40.752	-73.983	40.75	307	0.353	id0306076	14	1_Training	340.382
2	3/21/16 10:39	3/21/16 11:21	-73.79	40.643	-73.982	40.769	2555	13.34	id1407512	10	1_Training	1169.322
2	2/10/16 20:41	2/10/16 20:53	-73.981	40.753	-73.955	40.772	663	1.933	id3470460	20	2_Testing	642.569
2	1/16/16 19:11	1/16/16 19:21	-73.948	40.785	-73.976	40.749	566	2.861	id1516856	19	1_Training	543.136
2	3/17/16 15:14	3/17/16 15:57	-73.782	40.645	-73.973	40.753	2570	12.485	id2909082	15	2_Testing	1361.01
1	2/5/16 22:16	2/5/16 22:19	-73.968	40.767	-73.974	40.764	197	0.368	id1021936	22	1_Training	182.292
2	3/5/16 22:16	3/5/16 22:29	-73.991	40.755	-73.967	40.755	831	1.275	id3909588	22	1_Training	692.782
2	2/4/16 6:06	2/4/16 6:08	-73.949	40.778	-73.941	40.788	139	0.801	id0293496	6	1_Training	141.71
1	4/30/16 20:19	4/30/16 20:40	-73.99	40.737	-73.965	40.764	1292	2.268	id2497799	20	1_Training	1095.13
1	6/27/16 20:07	6/27/16 20:25	-74.008	40.743	-73.989	40.696	1110	3.407	id0409324	20	1_Training	920.014
2	4/4/16 17:55	4/4/16 17:58	-73.995	40.732	-74.001	40.737	190	0.447	id3466387	17	2_Testing	191.539
2	2/15/16 9:45	2/15/16 9:52	-73.972	40.794	-73.982	40.778	399	1.23	id1843217	9	2_Testing	400.35
2	1/20/16 6:39	1/20/16 6:48	-73.962	40.774	-73.981	40.783	543	1.175	id0392768	6	2_Testing	490.669
1	6/5/16 1:12	6/5/16 1:22	-74.006	40.74	-74.005	40.722	570	1.236	id2645771	1	1_Training	541.3
2	4/26/16 21:19	4/26/16 21:28	-73.976	40.761	-73.961	40.77	504	1.012	id2622300	21	1_Training	488.811
1	1/25/16 5:29	1/25/16 5:54	-73.978	40.729	-74.001	40.647	1530	5.829	id3956528	5	1_Training	1137.285
2	2/8/16 12:28	2/8/16 12:34	-73.986	40.747	-73.994	40.735	341	0.934	id0354449	12	2_Testing	341.567
2	3/25/16 19:28	3/25/16 19:36	-73.989	40.737	-73.979	40.75	429	1.035	id1070193	19	1_Training	447.828
2	6/12/16 17:44	6/12/16 17:47	-73.984	40.747	-73.978	40.746	191	0.316	id3677232	17	1_Training	184.143
1	1/19/16 23:58	1/20/16 0:04	-73.98	40.76	-73.962	40.775	333	1.447	id1238429	23	2_Testing	351.678
1	6/11/16 9:24	6/11/16 9:33	-73.95	40.772	-73.987	40.737	595	3.085	id1460256	9	1_Training	486.146
2	2/9/16 8:46	2/9/16 9:03	-74.003	40.728	-73.985	40.753	995	2	id3159108	8	1_Training	900.901
2	6/25/16 14:26	6/25/16 14:34	-74.004	40.708	-73.989	40.694	472	1.259	id0866293	14	1_Training	452.852
2	4/23/16 7:54	4/23/16 8:15	-73.959	40.815	-73.984	40.75	1237	4.68	id2753251	7	1_Training	1040.021
2	1/9/16 18:21	1/9/16 18:29	-73.991	40.735	-73.994	40.724	524	0.742	id2488467	18	2_Testing	438.514
2	3/18/16 10:50	3/18/16 10:59	-74	40.734	-73.989	40.726	563	0.77	id3289778	10	2_Testing	487.457
1	3/19/16 15:26	3/19/16 15:35	-73.97	40.766	-73.949	40.778	504	1.416	id1387792	15	1_Training	487.859
2	6/9/16 15:14	6/9/16 15:42	-73.962	40.806	-73.913	40.829	1690	3.003	id3525136	15	1_Training	1420.443
1	4/8/16 14:52	4/8/16 15:10	-73.985	40.747	-74.013	40.702	1075	3.476	id0042509	14	1_Training	937.108
2	6/6/16 11:15	6/6/16 11:22	-73.967	40.764	-73.977	40.754	430	0.835	id1732204	11	1_Training	386.303
1	6/5/16 3:23	6/5/16 3:30	-73.992	40.723	-73.996	40.743	437	1.409	id3957242	3	1_Training	399.142
2	3/21/16 9:00	3/21/16 9:03	-73.983	40.726	-73.987	40.722	202	0.343	id0968809	9	1_Training	183.473
1	1/30/16 13:23	1/30/16 13:37	-73.952	40.785	-73.981	40.766	830	2.006	id0683023	13	1_Training	751.373
1	5/26/16 19:48	5/26/16 19:56	-73.983	40.768	-73.96	40.771	506	1.24	id2646072	19	1_Training	445.322
2	6/18/16 1:33	6/18/16 1:52	-73.922	40.706	-73.956	40.721	1144	2.095	id3146961	1	2_Testing	1005.247
1	2/9/16 7:13	2/9/16 7:19	-73.987	40.735	-73.977	40.752	398	1.295	id0531619	7	1_Training	347.881
2	4/19/16 6:16	4/19/16 6:21	-73.992	40.75	-73.977	40.76	284	1.05	id0455903	6	1_Training	285.911
2	1/27/16 15:12	1/27/16 15:44	-73.991	40.751	-73.974	40.764	1877	1.272	id0713061	15	2_Testing	1650.527
2	4/16/16 23:11	4/16/16 23:24	-73.989	40.748	-73.99	40.76	737	0.828	id3231346	23	1_Training	697.738
1	3/21/16 15:22	3/21/16 15:39	-73.873	40.774	-73.977	40.752	1004	5.656	id0122322	15	1_Training	785.426
1	6/4/16 22:29	6/4/16 22:33	-73.982	40.776	-73.991	40.77	225	0.59	id1972171	22	1_Training	240.413
2	6/21/16 8:18	6/21/16 8:41	-73.956	40.779	-73.99	40.751	1373	2.61	id3587288	8	2_Testing	1199.124
1	5/2/16 18:04	5/2/16 19:02	-73.973	40.756	-73.784	40.644	3460	12.568	id0349834	18	2_Testing	1970.834
1	4/30/16 19:15	4/30/16 19:49	-73.988	40.729	-73.961	40.799	2037	5.06	id3966659	19	2_Testing	1669.2
1	1/2/16 21:10	1/2/16 21:53	-73.991	40.744	-73.887	40.677	2552	7.124	id1248955	21	1_Training	1941.898
2	3/22/16 16:15	3/22/16 16:23	-73.964	40.766	-73.957	40.782	481	1.151	id0717073	16	2_Testing	443.436
1	2/24/16 21:46	2/24/16 21:49	-74.006	40.74	-73.997	40.736	194	0.545	id2028060	21	1_Training	187.886
1	1/9/16 2:21	1/9/16 2:29	-73.954	40.821	-73.941	40.824	446	0.719	id2477753	2	2_Testing	451.491
1	6/24/16 23:50	6/25/16 0:00	-73.982	40.731	-73.96	40.758	619	2.202	id3460443	23	1_Training	552.289
2	1/31/16 0:13	1/31/16 0:18	-73.989	40.72	-73.994	40.721	313	0.244	id1119902	0	1_Training	269.579
1	1/24/16 20:17	1/24/16 20:32	-73.985	40.76	-74	40.728	889	2.362	id1693049	20	1_Training	797.684
2	4/28/16 10:18	4/28/16 10:41	-73.979	40.75	-73.989	40.717	1384	2.378	id1628677	10	1_Training	1191.413
2	5/19/16 22:38	5/19/16 22:50	-73.991	40.728	-73.992	40.749	719	1.488	id3303210	22	1_Training	651.805
1	5/4/16 7:03	5/4/16 7:13	-73.993	40.757	-73.975	40.741	641	1.449	id3385944	7	2_Testing	545.63
2	5/21/16 8:32	5/21/16 8:40	-73.951	40.771	-73.967	40.756	427	1.308	id1128985	8	1_Training	440.171
1	5/5/16 1:22	5/5/16 1:44	-73.991	40.718	-74.027	40.617	1357	7.247	id2051618	1	1_Training	881.634
1	6/25/16 17:45	6/25/16 18:01	-73.956	40.772	-73.955	40.746	947	1.759	id3118544	17	2_Testing	847.517
1	3/14/16 19:08	3/14/16 19:16	-73.961	40.772	-73.967	40.788	456	1.131	id0885893	19	1_Training	447.708
2	6/28/16 8:56	6/28/16 9:02	-73.987	40.759	-74	40.758	322	0.711	id2499920	8	1_Training	347.311
1	5/4/16 22:09	5/4/16 22:14	-73.984	40.774	-73.976	40.776	310	0.421	id0448315	22	1_Training	283.779
1	4/2/16 9:59	4/2/16 10:03	-73.993	40.736	-73.993	40.743	194	0.484	id1296689	9	2_Testing	239.835
1	6/13/16 20:58	6/13/16 21:03	-73.965	40.763	-73.976	40.764	303	0.55	id0483936	20	1_Training	287.107
1	5/10/16 12:05	5/10/16 12:46	-73.863	40.77	-73.995	40.751	2470	6.994	id3241508	12	1_Training	1898.388
2	1/10/16 0:30	1/10/16 0:39	-73.986	40.731	-73.977	40.752	499	1.508	id0407648	0	2_Testing	488.75
2	5/6/16 14:34	5/6/16 14:45	-73.96	40.779	-73.978	40.789	640	1.149	id0350685	14	1_Training	604.94
2	2/18/16 23:33	2/18/16 23:45	-73.789	40.647	-73.834	40.679	684	3.21	id1945953	23	1_Training	658.039
2	4/7/16 8:18	4/7/16 8:26	-73.992	40.759	-74.005	40.751	495	0.91	id2174150	8	1_Training	450.811
2	2/9/16 16:38	2/9/16 16:54	-73.977	40.757	-74.005	40.727	925	2.542	id2824470	16	2_Testing	844.958
1	3/4/16 14:38	3/4/16 14:47	-73.976	40.74	-73.974	40.751	543	0.744	id2621884	14	1_Training	496.253
2	2/8/16 5:06	2/8/16 5:07	-73.993	40.758	-73.996	40.749	80	0.642	id3232167	5	1_Training	74.198
2	3/29/16 15:56	3/29/16 16:21	-74.017	40.709	-73.997	40.719	1525	1.245	id2451758	15	1_Training	1305.742
2	1/20/16 1:20	1/20/16 1:29	-73.991	40.719	-73.978	40.729	509	0.949	id2807369	1	2_Testing	494.159
1	2/17/16 18:39	2/17/16 18:47	-73.984	40.756	-73.974	40.761	476	0.611	id3476981	18	2_Testing	432.479
1	5/29/16 9:36	5/29/16 9:46	-73.983	40.782	-73.955	40.784	605	1.448	id0257590	9	2_Testing	539.854
1	2/7/16 16:30	2/7/16 16:35	-73.99	40.752	-73.997	40.737	283	1.082	id3237378	16	1_Training	294.768
1	2/4/16 19:13	2/4/16 19:19	-74.003	40.761	-73.998	40.756	358	0.434	id2673719	19	2_Testing	342.154
2	3/18/16 16:41	3/18/16 16:46	-74.003	40.728	-73.994	40.735	287	0.674	id1865769	16	1_Training	290.274
2	1/22/16 23:04	1/22/16 23:13	-73.978	40.729	-73.99	40.719	502	0.933	id1422027	23	2_Testing	496.573
1	6/23/16 5:15	6/23/16 5:20	-73.999	40.739	-73.98	40.758	292	1.65	id2783809	5	2_Testing	285.93
2	5/17/16 15:32	5/17/16 15:37	-73.945	40.779	-73.956	40.779	331	0.532	id1117680	15	1_Training	281.689
2	5/16/16 11:13	5/16/16 11:25	-73.967	40.772	-73.975	40.762	767	0.821	id1520864	11	1_Training	636.943
1	6/19/16 17:13	6/19/16 17:19	-73.99	40.752	-73.993	40.752	362	0.163	id2965584	17	2_Testing	335.039
2	4/3/16 13:40	4/3/16 13:45	-73.969	40.753	-73.977	40.743	259	0.81	id0683792	13	1_Training	288.989
1	5/20/16 20:25	5/20/16 20:43	-73.99	40.741	-73.974	40.779	1103	2.751	id2845834	20	1_Training	941.35
1	2/27/16 2:36	2/27/16 2:53	-74	40.738	-74.026	40.753	993	1.709	id2137998	2	1_Training	877.153
1	5/13/16 7:46	5/13/16 7:53	-73.982	40.768	-73.971	40.758	447	0.904	id1171846	7	1_Training	392.747
1	2/6/16 4:30	2/6/16 4:50	-73.988	40.719	-73.911	40.689	1242	4.503	id2828485	4	2_Testing	974.457
2	4/13/16 14:56	4/13/16 15:08	-73.973	40.78	-73.973	40.764	722	1.098	id2357666	14	2_Testing	651.4
2	4/6/16 0:12	4/6/16 0:21	-73.992	40.726	-73.968	40.754	508	2.292	id1034381	0	1_Training	485.365
1	3/19/16 21:28	3/19/16 21:47	-73.98	40.727	-73.999	40.73	1086	1.021	id2265119	21	1_Training	1000.616
2	2/14/16 23:50	2/14/16 23:51	-73.982	40.777	-73.985	40.769	81	0.547	id1460118	23	2_Testing	91.667
2	3/8/16 15:17	3/8/16 15:22	-73.98	40.783	-73.973	40.791	250	0.684	id0574880	15	2_Testing	288.719
1	4/10/16 21:30	4/10/16 21:34	-73.957	40.774	-73.96	40.763	237	0.788	id1406382	21	2_Testing	235.676
2	3/5/16 13:05	3/5/16 13:16	-73.974	40.748	-73.991	40.717	698	2.335	id0488140	13	2_Testing	591.012
1	5/13/16 20:22	5/13/16 20:39	-73.873	40.774	-73.949	40.781	988	4.014	id2326583	20	2_Testing	858.103
2	5/1/16 17:54	5/1/16 18:00	-73.983	40.771	-73.995	40.755	353	1.245	id2467976	17	1_Training	351.793
2	4/5/16 19:11	4/5/16 19:19	-73.994	40.747	-73.996	40.733	473	0.937	id2312420	19	1_Training	447.683
1	4/10/16 9:45	4/10/16 9:54	-73.981	40.729	-73.996	40.743	486	1.207	id3739661	9	2_Testing	503.012
1	6/3/16 0:13	6/3/16 0:15	-73.993	40.741	-73.993	40.742	84	0.071	id1647612	0	1_Training	114.272
1	3/31/16 11:53	3/31/16 11:58	-74.002	40.744	-73.994	40.741	316	0.492	id0655915	11	1_Training	283.071
2	1/15/16 1:58	1/15/16 2:06	-74.003	40.725	-73.996	40.734	492	0.738	id1775586	1	1_Training	440.383
2	5/23/16 22:06	5/23/16 22:11	-73.988	40.743	-74.005	40.741	295	0.876	id2548723	22	1_Training	295.486
1	2/23/16 15:19	2/23/16 15:31	-73.983	40.776	-73.965	40.766	770	1.159	id3152913	15	2_Testing	642.105
1	4/17/16 20:35	4/17/16 20:41	-73.991	40.719	-73.989	40.723	386	0.278	id3083214	20	2_Testing	333.054
1	6/4/16 8:14	6/4/16 8:35	-73.971	40.764	-74.017	40.709	1265	4.451	id2054749	8	2_Testing	1051.081
2	2/9/16 19:15	2/9/16 19:22	-73.976	40.76	-73.978	40.753	423	0.46	id3834918	19	1_Training	388.728
2	1/27/16 12:23	1/27/16 12:46	-73.961	40.758	-73.983	40.747	1426	1.354	id2544783	12	2_Testing	1197.968
1	3/28/16 19:45	3/28/16 20:10	-73.975	40.764	-74.01	40.72	1545	3.579	id1946445	19	2_Testing	1280.928
2	5/18/16 23:23	5/18/16 23:29	-74.002	40.728	-73.99	40.721	380	0.831	id2596173	23	2_Testing	343.207
2	3/31/16 7:29	3/31/16 7:39	-73.99	40.757	-73.964	40.765	585	1.482	id2239089	7	1_Training	547.51
1	4/19/16 14:07	4/19/16 14:11	-73.998	40.736	-73.989	40.734	235	0.493	id0660251	14	1_Training	244.02
2	6/11/16 10:13	6/11/16 10:21	-73.955	40.789	-73.953	40.778	500	0.721	id3217846	10	1_Training	455.375
2	6/25/16 12:04	6/25/16 12:18	-73.978	40.759	-73.989	40.744	837	1.122	id1869108	12	2_Testing	745
1	6/23/16 9:12	6/23/16 9:19	-73.953	40.779	-73.963	40.778	431	0.509	id2911813	9	1_Training	383.565
2	1/31/16 12:06	1/31/16 12:15	-74.005	40.742	-74.002	40.725	579	1.206	id0973555	12	1_Training	495.27
2	5/18/16 11:38	5/18/16 12:02	-73.958	40.773	-73.87	40.773	1412	4.621	id1781298	11	1_Training	1148.465
1	3/13/16 15:52	3/13/16 16:07	-73.984	40.73	-73.947	40.78	882	4.006	id1411549	15	2_Testing	750.659
2	4/7/16 8:09	4/7/16 8:23	-74.009	40.719	-73.986	40.734	860	1.579	id0341128	8	1_Training	749.918
